2.4177	2.4667	0.007
3.3021	3.3791	0.0013
8.4902	8.6642	0.0021
2.1198	2.1564	0.0045
1.4373	1.462	0.001
8.8121	8.9926	0.0022
3.4784	3.5389	-0.0001
1.4847	1.5189	-0.0068
1.5599	1.5913	-0.0003
2.1237	2.173	-0.0037
1.4911	1.5255	0.0034
50.6913	51.5836	0.0032
2.4633	2.5132	-0.003
1.5091	1.544	0.0005
3.3071	3.3744	0.0012
2.1514	2.1885	-0.0006
1.4557	1.4806	-0.0031
9.1565	9.3442	0.0027
3.5419	3.6035	-0.0028
1.4665	1.4916	0.0017
1.5815	1.6133	-0.0059
2.1435	2.1932	0.0007
1.4838	1.5093	-0.0008
64.4945	65.6301	0.0039
2.4869	2.5373	0.0027
1.4955	1.5212	0.0034
3.3617	3.4301	0.0004
2.175	2.2125	0.0011
7.4114	7.5412	0.0026
3.4131	3.4825	0.0019
3.5955	3.658	0.0001
3.3608	3.4392	-0.0017
3.4715	3.5421	0.0008
2.1666	2.2169	0.0026
1.5221	1.5573	0.0036
3.534	3.6059	-0.0015
2.5201	2.5712	0.0021
1.5138	1.5397	0.0004
3.5944	3.6676	-0.0019
2.2093	2.2475	-0.0052
7.661	7.7952	0.0018
3.649	3.7233	0.0013
3.6579	3.7215	-0.0003
3.4104	3.49	0.0007
87.713	89.2577	0.0225
3.7162	3.7808	0.002
1.5432	1.5788	-0.0022
9.5309	9.7262	0.0029
3.7925	3.8585	-0.003
1.5317	1.5579	-0.002
1.5927	1.6248	-0.0001
3.8538	3.9209	-0.0001
7.9203	8.059	0.0024
3.7126	3.7882	0.0011
88.4624	90.0203	0.0081
88.8008	90.3647	0.0017
3.4695	3.5504	-0.0008
2.5539	2.6057	0.0017
1.5548	1.5907	0.0028
9.942	10.1458	0.0021
2.226	2.2644	0.0025
1.5479	1.5745	-0.0023
1.6094	1.6418	-0
3.9232	3.9915	0
2.1993	2.2503	-0.0025
8.2012	8.3448	0.0023
3.775	3.8519	0.0024
3.5263	3.6086	-0.0003
2.5906	2.6431	-0.0001
3.85	3.9284	-0.001
10.3789	10.5918	0.0031
2.2584	2.2974	-0.0014
1.5591	1.5859	0.0031
1.626	1.6587	0.0005
3.987	4.0564	0.0035
1.5797	1.6068	-0.0014
1.6403	1.6734	0.0035
1.5716	1.6079	0.0023
3.579	3.6626	0.0028
1.6607	1.6942	0.0006
4.0676	4.1385	0.0009
10.857	11.0797	0.0039
2.2776	2.317	0.0049
2.2194	2.271	0.0025
11.3893	11.6229	0.0034
2.3108	2.3508	0.0012
2.6267	2.68	-0.001
3.9161	3.9959	0.0005
1.5864	1.623	0.0041
3.6424	3.7274	0.0018
1.6754	1.7091	0.0037
4.1414	4.2135	0.0023
8.4981	8.647	0.003
1.5929	1.6202	0.0022
4.2269	4.3005	0
11.9687	12.2143	0.004
1.6144	1.6421	-0.0027
4.3076	4.3826	0.0009
3.9836	4.0648	0.0025
1.6023	1.6394	0.005
12.6134	12.8722	0.004
1.6934	1.7275	0.0036
1.6279	1.6655	-0.004
2.2489	2.3011	0.0007
2.3418	2.3823	-0.0003
2.6627	2.7167	-0.0013
1.6264	1.6543	0.0026
3.7075	3.794	0.0009
4.058	4.1408	0.0024
1.6451	1.6733	0.0011
3.7732	3.8613	0.0007
8.821	8.9756	0.003
1.7127	1.7472	0.0026
2.3716	2.4127	-0.0006
2.2778	2.3306	-0.0002
2.7008	2.7556	-0.0024
2.396	2.4375	0.0033
13.3284	13.6019	0.0044
2.7278	2.7832	0.0039
3.8408	3.9305	0.0006
2.4283	2.4703	0.0021
3.9106	4.002	0.0004
9.1688	9.3295	0.003
2.458	2.5006	0.0031
4.134	4.2183	0.0028
2.3036	2.3571	0.0015
1.6666	1.6953	-0.003
1.6403	1.6782	0.001
2.7703	2.8266	0.0011
14.1425	14.4329	0.0032
1.7346	1.7695	-0.0007
1.424	1.4568	-0.0055
3.977	4.0699	0.0028
9.5472	9.7146	0.0025
2.4947	2.5378	-0.0001
4.2166	4.3026	0.0017
2.3328	2.387	0.0012
2.5258	2.5696	0.0008
1.6622	1.7006	-0.0035
2.8056	2.8625	0.0033
15.0382	15.3469	0.0044
1.6717	1.7104	0.0049
1.434	1.4671	-0
4.0541	4.1488	0.0016
1.6949	1.7341	-0.0004
1.6829	1.7118	-0.0014
4.3031	4.3909	0.0001
2.3641	2.419	-0.0003
1.6991	1.7283	0.0005
1.7553	1.7907	-0.0026
2.8547	2.9127	-0.0023
16.0648	16.3947	0.0047
1.7719	1.8077	-0.0002
1.4495	1.483	-0.0009
4.1315	4.2281	0.0013
1.7167	1.7564	-0.0039
2.5595	2.6038	0.0006
4.3894	4.479	-0.0001
2.3972	2.4529	-0.0026
1.7198	1.7494	-0.002
2.5941	2.6391	0.0001
1.7935	1.8297	-0.0022
1.7369	1.7667	-0.0004
1.734	1.7741	-0.0026
4.2157	4.3142	-0.0005
9.9564	10.131	0.0022
2.4257	2.4821	-0.0011
4.4723	4.5635	0.0022
10.3921	10.5744	0.0034
1.751	1.7811	0.0042
1.809	1.8455	0.0017
1.7493	1.7897	0.0008
1.462	1.4957	0.002
4.2926	4.393	0.0017
1.7676	1.8085	0.0015
2.4509	2.5079	0.003
4.564	4.6572	0.0025
1.7734	1.804	0.0009
1.8253	1.8622	0.0051
10.8798	11.0707	0.0028
4.3804	4.4828	0.0009
1.7903	1.8317	-0.0017
1.8469	1.8841	0.0039
2.4914	2.5493	-0.003
4.6639	4.759	0.001
1.8084	1.8503	-0.0003
4.4695	4.574	0.0008
2.5196	2.5782	-0
4.7664	4.8637	0.0001
1.8698	1.9076	0.0017
1.8302	1.8726	-0.002
8.5123	8.6363	0.0027
4.5578	4.6644	0.0022
1.8894	1.9275	0.0029
4.8652	4.9645	0.0019
2.5534	2.6128	-0.0005
1.8471	1.8899	0.0011
4.9751	5.0767	0.0014
4.6569	4.7658	0.0011
1.9157	1.9544	-0.0016
8.8356	8.9643	0.0027
2.5878	2.648	-0.0008
3.8567	3.9125	0.0011
1.8673	1.9106	0.0014
4.7592	4.8706	0.0001
2.6194	2.6803	0.0012
2.4081	2.4426	-0.0027
4.8592	4.9729	0.0015
3.9259	3.9827	0.0013
9.1837	9.3175	0.0027
1.8867	1.9304	0.0028
2.6508	2.7124	0.0038
9.5637	9.7031	0.0021
2.434	2.4689	0.0007
1.6619	1.6856	0.0043
1.9065	1.9506	0.0041
4.9662	5.0824	0.0019
3.9949	4.0526	0.0027
2.6905	2.7531	0.0016
1.9311	1.9758	0.0014
9.9687	10.114	0.0026
1.6874	1.7114	-0.0035
2.7344	2.798	-0.0027
2.4659	2.5013	0.0002
4.0736	4.1325	0.001
5.0814	5.2003	0.0011
2.7602	2.8245	0.0047
2.4979	2.5337	0.0002
1.7013	1.7255	0.0008
10.4147	10.5666	0.0023
4.1485	4.2085	0.0019
2.526	2.5623	0.0032
6.7791	6.8577	0.0025
5.1993	5.321	0.0011
2.803	2.8683	0.0023
1.7255	1.7501	-0.0051
1.9536	1.9989	0.0009
10.8909	11.0497	0.0036
2.2119	2.237	-0.0021
2.569	2.6059	-0.0033
3.4284	3.4678	0.0018
4.2321	4.2933	0.0005
1.5534	1.5709	-0.0033
3.4897	3.5297	-0.0006
2.844	2.9102	0.0015
1.7363	1.761	0.0026
1.9729	2.0186	0.0035
2.8805	2.9476	0.004
2.2383	2.2637	-0.0018
2.5965	2.6338	0.0011
2.9258	2.9939	0.0019
5.3182	5.4427	0.0024
4.3125	4.375	0.0014
2.9672	3.0363	0.0027
3.5415	3.5822	0.0024
11.4239	11.5905	0.0033
1.7577	1.7827	0.0001
3.6037	3.6451	0.0013
6.9834	7.0643	0.0028
1.4279	1.4482	-0.0026
3.6704	3.7126	-0.0011
2.6326	2.6704	0.0002
1.5613	1.5788	0.0058
5.4585	5.5863	-0.0012
4.4012	4.4649	0.0004
3.0105	3.0807	0.0029
5.5827	5.7135	0.0021
4.4966	4.5617	-0.0019
1.7783	1.8036	-0.0013
2.2633	2.2891	-0.0001
4.5784	4.6447	0.0021
1.438	1.4584	0.0027
3.7307	3.7736	0.0004
4.6747	4.7424	0.0021
1.5848	1.6027	-0.0019
1.9989	2.0452	0.0006
12.0073	12.1825	0.0035
1.5988	1.6168	0.001
5.7272	5.8613	0.0011
7.2119	7.2955	0.0003
1.7946	1.8201	0.0018
5.8762	6.0138	0.001
2.6635	2.7018	0.0032
1.4569	1.4776	-0.002
3.8018	3.8455	-0.0021
4.7803	4.8496	0.0002
3.066	3.1374	-0.0029
3.8616	3.906	0.0014
12.6525	12.8372	0.0038
1.6185	1.6368	-0.0021
3.9357	3.981	-0.0004
7.4289	7.5151	0.0036
1.8198	1.8457	-0.0034
1.6356	1.6541	-0.002
1.4728	1.4937	-0.003
2.0255	2.0725	-0.0024
1.8332	1.8593	0.0028
3.0983	3.1705	0.0047
2.2918	2.3179	-0.0006
2.0394	2.0867	0.0057
2.7	2.7388	0.0031
4.006	4.0521	0.0005
2.0717	2.1197	-0.0013
4.8764	4.9471	0.003
1.6508	1.6695	0.0002
1.485	1.5061	0.0004
4.9944	5.0668	-0.0002
1.8584	1.8849	-0.0017
3.1525	3.2259	0.001
2.3157	2.342	0.0027
7.683	7.7721	0.0019
2.7352	2.7745	0.0044
2.3478	2.3746	0.0003
13.3742	13.5694	0.0036
1.6723	1.6911	-0.0037
1.4974	1.5187	0.0038
5.1093	5.1834	-0.0006
1.878	1.9048	-0.0007
14.176	14.383	0.0042
7.9471	8.0393	0.0017
2.7786	2.8186	0.001
2.3798	2.4069	-0.0015
1.8946	1.9216	0.0033
1.5183	1.5398	-0.0022
4.0751	4.122	0.0028
5.2229	5.2987	0.0009
8.2281	8.3236	0.0018
4.1563	4.2042	0.0012
15.0786	15.2989	0.0049
2.8196	2.8602	-0.0002
2.405	2.4324	0.002
1.528	1.5497	0.0045
2.8599	2.901	-0.0004
1.6892	1.7082	-0.0027
5.344	5.4215	0.0017
8.5307	8.6297	0.0015
4.2343	4.2831	0.0021
1.9192	1.9466	0.0003
8.8456	8.9484	0.0033
16.1168	16.3522	0.0043
1.5434	1.5653	0.0052
9.1976	9.3045	0.0026
1.7052	1.7245	-0.0007
5.4713	5.5507	0.0023
9.576	9.6873	0.0024
4.3193	4.3691	0.0013
1.9397	1.9674	0.0014
9.9822	10.0983	0.0028
1.5656	1.5878	-0.0014
2.433	2.4607	0.0039
17.2932	17.5459	0.005
10.4277	10.549	0.0026
2.8999	2.9416	0.0002
5.6111	5.6926	0.001
4.4057	4.4564	0.0012
1.9631	1.9912	0.0002
1.7193	1.7387	0.0035
4.4955	4.5474	0.001
1.5787	1.6011	0.0022
1.9828	2.0111	0.0025
10.9109	11.0379	0.003
2.9361	2.9784	0.0034
2.4685	2.4966	0.0009
5.7478	5.8312	0.0026
1.7381	1.7578	0.0033
18.6998	18.9732	0.0016
4.5848	4.6377	0.0023
9.4889	9.7684	0.0028
1.5973	1.62	0
4.6829	4.7369	0.0016
11.4397	11.5728	0.0035
9.8923	10.1837	0.0031
4.7806	4.8358	0.0026
5.9	5.9857	0.0017
1.7602	1.7801	0.0002
4.8933	4.9498	-0.0003
2.0073	2.036	0.001
2.9844	3.0273	0.0004
4.9925	5.0501	0.003
2.5005	2.529	0.0009
2.0329	2.062	-0.001
3.0288	3.0724	0.0002
20.3016	20.5984	0.002
6.058	6.146	0.0013
1.7821	1.8022	-0.0024
1.6175	1.6405	-0.0035
6.2204	6.3108	0.002
10.3292	10.6336	0.0036
5.1179	5.177	-0.001
2.5305	2.5593	0.0027
10.8105	11.129	0.0036
3.0769	3.1212	-0.0014
22.1894	22.5139	0.0035
11.3418	11.676	0.0029
2.5673	2.5966	0.0004
6.3855	6.4783	0.0042
1.6328	1.656	-0.0015
2.0567	2.0861	-0.0012
5.2338	5.2943	-0.0001
12.0198	12.1598	0.0043
2.0763	2.1059	0.0025
3.1184	3.1634	0.0013
24.4788	24.8369	0.0042
11.9213	12.2726	0.0031
2.5976	2.6273	0.0028
6.5747	6.6703	0.0027
1.6479	1.6714	0.0007
1.8023	1.8227	-0.0031
5.354	5.4159	0.0011
12.6771	12.8248	0.003
1.8195	1.84	-0.0006
3.168	3.2137	0.0002
27.3329	27.7328	0.0026
12.5626	12.9329	0.0033
3.2149	3.2612	0.0013
6.7782	6.8768	0.0002
2.1005	2.1305	0.0026
5.4857	5.5491	0.0004
1.8354	1.8561	0.0033
13.3923	13.5483	0.0038
5.6194	5.6844	0.001
30.875	31.3269	0.0041
13.2758	13.6672	0.0035
3.2648	3.3119	0.0015
2.1271	2.1575	0.0012
6.978	7.0794	0.0016
2.6333	2.6634	0.0023
1.8612	1.8822	-0.0017
5.7574	5.824	0.0023
14.1991	14.3646	0.0039
35.5139	36.0338	0.004
3.3171	3.365	0.0011
15.1094	15.2855	0.004
14.0733	14.4883	0.0039
41.8027	42.4148	0.0033
1.8795	1.9007	0.0005
2.6682	2.6986	0.0027
50.7713	51.5148	0.003
5.9049	5.9733	0.0027
2.1492	2.1799	0.0037
64.5932	65.5394	0.0038
3.3707	3.4193	0.0009
16.1434	16.3317	0.004
1.8422	1.9014	-0.002
14.9804	15.4222	0.0034
2.7161	2.8037	0.0011
2.7085	2.7394	0.0003
1.9053	1.9269	-0.0038
2.755	2.8438	0.0004
6.0688	6.1391	0.0008
2.1811	2.2123	-0.0012
87.8431	89.1302	0.0225
88.9353	90.2384	0.0016
17.3623	17.5648	0.0007
1.8583	1.9181	0.002
15.9926	16.4642	0.0048
7.1968	7.3014	0.0013
2.7469	2.7783	-0.0004
1.9173	1.939	0.0045
7.4253	7.5334	0.0019
3.4272	3.4767	-0.0001
6.2323	6.3044	0.0012
7.6687	7.7803	0.0026
18.7251	18.9436	0.0018
1.8781	1.9385	0.0029
7.9381	8.0536	0.0011
2.7958	2.886	-0.001
2.7822	2.814	0.0013
1.945	1.967	-0.0007
2.207	2.2386	-0.0008
4.0484	4.1672	-0.0011
1.9688	1.9911	-0.0022
6.4057	6.4799	0.0014
17.1588	17.6649	0.0056
1.4085	1.4536	0.0055
20.3344	20.5717	0.0018
1.9055	1.9667	-0.0026
8.2146	8.3342	0.002
2.8331	2.9245	0.0004
2.8232	2.8555	0.0002
2.4729	2.5451	0.0046
2.2295	2.2614	0.0024
4.1213	4.2422	0.0005
1.9842	2.0067	0.0038
6.5858	6.6621	0.0023
18.5637	19.1112	0.0014
1.4295	1.4753	-0.0023
22.2298	22.4893	0.0029
1.9247	1.9866	-0.0007
20.1487	20.7431	0.0022
2.8659	2.8987	-0.0015
24.5158	24.8021	0.0042
2.5157	2.5893	-0.0025
22.0259	22.6757	0.0034
2.9031	2.9363	0.0008
27.3251	27.6442	0.0056
2.5442	2.6186	0.0006
2.8749	2.9677	-0.0003
1.4412	1.4874	0.0012
2.5709	2.6461	0.0053
1.9419	2.0044	0.0034
2.2581	2.2904	0.0014
4.1956	4.3187	0.0025
2.0056	2.0283	0.005
1.7068	1.7565	0.0008
24.3008	25.0179	0.004
2.0295	2.0526	0.0043
30.9156	31.2768	0.0044
3.4815	3.5318	0.0009
2.9165	3.0106	-0.0004
1.4587	1.5055	-0.0019
2.6119	2.6883	0.001
2.9538	3.0491	0.0027
2.2842	2.317	0.0025
4.2749	4.4004	0.0037
2.9418	2.9755	0.0027
2.3117	2.3448	0.0031
27.1372	27.9381	0.0022
2.0585	2.0818	-0.0001
2.3454	2.379	-0.0005
3.5417	3.5928	-0.0002
1.972	2.0354	-0.0034
1.4698	1.5169	0.0027
2.6476	2.7251	0.0007
1.9896	2.0536	0.0009
1.7198	1.7699	0.0062
4.3683	4.4966	0.0005
2.9905	3.0247	-0.0006
1.7435	1.7942	0.0013
30.6452	31.5497	0.0042
2.0796	2.1032	0.0023
1.7646	1.816	-0.0007
3.6043	3.6563	-0.0015
35.2489	36.2895	0.0041
1.4886	1.5363	-0.0014
2.686	2.7645	-0.0007
2.0128	2.0775	0.0007
1.5076	1.556	-0.0054
2.7184	2.7979	0.0022
3.0265	3.0611	0.004
2.3735	2.4075	0.0006
3.0047	3.1017	-0.0014
2.1046	2.1285	0.0018
1.7836	1.8355	-0.0004
3.0479	3.1462	-0.0005
41.4943	42.7193	0.0032
35.5685	35.9843	0.0039
4.4569	4.5878	0.0005
2.0339	2.0994	0.0026
1.5167	1.5653	0.002
2.761	2.8418	-0.0008
2.0594	2.1256	0.0012
3.6689	3.7219	-0.0029
2.1346	2.1588	-0.0023
2.0862	2.1533	-0.001
3.0925	3.1923	0.0003
50.3961	51.8841	0.003
41.8673	42.3568	0.0031
4.5485	4.682	0.0007
3.0741	3.1093	0.0026
1.5363	1.5856	-0.0022
2.7971	2.8789	0.0008
3.1282	3.164	-0.0015
3.727	3.7809	-0.0005
2.1512	2.1757	0.0046
2.109	2.1769	0.0005
3.1372	3.2385	0.0016
64.1174	66.0107	0.0037
50.8457	51.4404	0.0031
4.6452	4.7816	0.0002
1.4167	1.4578	-0.0019
87.1885	89.7635	0.0225
87.9375	90.5346	0.0081
88.2692	90.8761	0.0018
3.1683	3.2046	0.0026
3.7919	3.8467	-0.0002
2.178	2.2027	0.0038
3.2231	3.26	-0.0005
3.1863	3.2892	0.0013
1.7991	1.8515	0.0035
64.6835	65.4403	0.0039
1.548	1.5976	0.0027
4.7404	4.8796	0.0018
2.8393	2.9224	-0.0008
4.844	4.9863	0.0017
2.1382	2.207	-0.0028
3.2745	3.312	-0.0011
3.2332	3.3376	0.0028
1.826	1.8792	-0.0032
1.5647	1.6149	0.0021
1.4309	1.4725	-0.0015
2.8808	2.9651	-0.0012
4.9481	5.0935	0.003
7.384	7.5792	0.0013
2.9264	3.012	-0.0035
3.2849	3.391	0.0025
3.3229	3.361	0.0007
7.6278	7.8294	0.0016
1.5811	1.6318	0.0022
2.1626	2.2322	-0.0019
1.4455	1.4875	-0.0014
5.0608	5.2095	0.0029
1.8349	1.8883	0.0073
2.9571	3.0437	0.0033
3.3419	3.4499	0.0003
3.3772	3.4159	0.0001
3.0025	3.0904	0.0024
1.6037	1.6551	-0.0041
2.1902	2.2607	-0.0031
1.4597	1.5021	-0.0005
1.6174	1.6693	-0.0006
1.8614	1.9156	0.0018
7.8859	8.0944	0.0022
1.6346	1.6871	-0.0007
3.0461	3.1353	0.0031
3.5779	3.6721	0.0008
5.1794	5.3315	0.0025
2.211	2.2822	0.0013
3.6369	3.7327	0.0018
3.3977	3.5075	-0.0005
1.8813	1.9361	0.0026
3.6962	3.7935	0.0036
1.6507	1.7037	0.0007
3.0994	3.1902	-0.001
1.4758	1.5186	-0.0016
5.3044	5.4602	0.0017
2.2351	2.307	0.0036
8.1618	8.3777	0.0029
5.4354	5.5951	0.0009
3.4438	3.5551	0.0042
1.9067	1.9623	-0.0012
8.4613	8.6851	0.0028
1.6646	1.718	0.0045
3.1406	3.2326	0.0023
1.4892	1.5325	0.0005
2.2722	2.3318	0.0014
3.1954	3.289	-0.001
3.7665	3.8656	0.0012
5.5714	5.7352	0.0004
3.2395	3.3344	0.0021
1.9299	1.9861	-0.0026
8.7844	9.0168	0.0024
5.7052	5.8729	0.0026
2.266	2.339	0.001
1.5068	1.5506	-0.0019
2.2979	2.3719	-0.0019
3.5104	3.6239	-0.0003
3.8356	3.9366	0.0003
2.3281	2.4031	-0.003
3.2914	3.3879	0.0017
